id,obsnum,choice,hev,phev10,phev20,phev40,bev75,bev100,bev150,phevFastcharge,bevFastcharge,price,opCost,accelTime,american,japanese,chinese,skorean,weights
307,4593,1,0,0,0,0,0,0,0,0,0,26.688,12.31,15,1,0,0,0,0.2
307,4593,0,0,1,0,0,0,0,0,0,0,39.246,12.31,13,0,0,1,0,0.2
307,4594,0,0,0,0,0,0,0,0,0,0,20.408,8.54,11,1,0,0,0,0.2
307,4594,1,0,0,0,0,0,1,0,0,0,9.419,15.32,11,0,0,1,0,0.2
307,4594,0,0,0,1,0,0,0,0,0,0,20.408,10.55,13,0,1,0,0,0.2
307,4595,1,0,0,0,0,0,0,0,0,0,9.419,12.31,13,0,0,0,0,0.2
307,4595,0,0,1,0,0,0,0,0,1,0,26.688,8.54,9,0,0,0,1,0.2
307,4595,0,1,0,0,0,0,0,0,0,0,20.408,8.54,9,0,1,0,0,0.2
307,4596,0,0,0,1,0,0,0,0,1,0,39.246,12.31,11,0,0,0,1,0.2
307,4596,1,0,0,0,0,0,0,0,0,0,9.419,15.32,15,0,0,1,0,0.2
307,4596,0,0,0,0,0,1,0,0,0,0,20.408,10.55,13,0,1,0,0,0.2
307,4597,1,0,0,0,0,1,0,0,0,1,14.129,12.31,15,0,0,0,0,0.2
307,4597,0,0,1,0,0,0,0,0,1,0,20.408,12.31,15,0,0,0,0,0.2
307,4597,0,0,0,1,0,0,0,0,1,0,14.129,10.55,9,0,0,0,0,0.2
307,4598,1,0,0,0,1,0,0,0,0,0,20.408,8.54,13,0,0,0,1,0.2
307,4598,0,0,0,0,0,0,1,0,0,0,39.246,10.55,9,0,1,0,0,0.2
307,4598,0,0,1,0,0,0,0,0,0,0,20.408,10.55,11,0,0,0,0,0.2
307,4599,0,0,0,0,0,0,0,1,0,0,26.688,10.55,11,1,0,0,0,0.2
307,4599,1,1,0,0,0,0,0,0,0,0,20.408,15.32,11,0,0,1,0,0.2
307,4599,0,1,0,0,0,0,0,0,0,0,39.246,8.54,13,0,1,0,0,0.2
307,4600,1,0,0,0,0,0,0,0,0,0,20.408,10.55,13,1,0,0,0,0.2
307,4600,0,0,1,0,0,0,0,0,0,0,39.246,10.55,11,0,0,0,1,0.2
307,4600,0,0,0,0,0,0,1,0,0,0,39.246,8.54,13,0,0,0,1,0.2
307,4601,1,0,0,0,0,0,0,0,0,0,14.129,12.31,9,0,0,0,1,0.2
307,4601,0,0,0,0,0,1,0,0,0,0,26.688,12.31,15,0,0,1,0,0.2
307,4601,0,0,1,0,0,0,0,0,0,0,39.246,12.31,13,1,0,0,0,0.2
307,4602,0,0,0,0,0,0,0,0,0,0,39.246,15.32,9,0,0,0,0,0.2
307,4602,0,0,0,0,0,1,0,0,0,1,39.246,15.32,15,1,0,0,0,0.2
307,4602,1,0,0,1,0,0,0,0,1,0,14.129,15.32,11,0,0,0,1,0.2
307,4603,1,0,0,0,0,0,0,0,0,0,9.419,8.54,9,0,0,1,0,0.2
307,4603,0,0,0,1,0,0,0,0,0,0,26.688,12.31,13,0,1,0,0,0.2
307,4603,0,0,0,0,0,0,0,1,0,0,26.688,15.32,15,0,0,1,0,0.2
307,4604,0,0,0,1,0,0,0,0,0,0,20.408,8.54,9,1,0,0,0,0.2
307,4604,1,0,0,0,0,0,0,0,0,0,9.419,12.31,9,0,1,0,0,0.2
307,4604,0,0,0,0,0,0,1,0,0,1,9.419,8.54,11,0,1,0,0,0.2
307,4605,0,1,0,0,0,0,0,0,0,0,14.129,8.54,15,1,0,0,0,0.2
307,4605,1,0,0,1,0,0,0,0,0,0,9.419,12.31,15,0,0,0,0,0.2
307,4605,0,0,1,0,0,0,0,0,0,0,20.408,15.32,11,0,0,0,1,0.2
308,4606,0,0,0,1,0,0,0,0,0,0,9.419,15.32,11,0,0,0,1,0.2
308,4606,0,0,0,0,0,0,0,1,0,1,9.419,8.54,9,0,1,0,0,0.2
308,4606,1,0,0,0,0,1,0,0,0,1,26.688,12.31,11,1,0,0,0,0.2
308,4607,0,0,0,0,1,0,0,0,0,0,14.129,15.32,15,0,0,1,0,0.2
308,4607,1,0,0,0,0,0,0,1,0,0,26.688,10.55,11,0,0,1,0,0.2
308,4607,0,0,0,1,0,0,0,0,0,0,20.408,8.54,13,0,0,0,1,0.2
308,4608,1,0,1,0,0,0,0,0,1,0,9.419,12.31,9,0,0,1,0,0.2
308,4608,0,0,0,0,0,0,0,1,0,1,14.129,8.54,11,1,0,0,0,0.2
308,4608,0,0,0,1,0,0,0,0,0,0,9.419,10.55,13,1,0,0,0,0.2
308,4609,1,0,0,0,0,0,0,1,0,1,20.408,10.55,9,0,0,0,0,0.2
308,4609,0,0,0,0,0,0,0,1,0,1,14.129,15.32,15,0,1,0,0,0.2
308,4609,0,0,0,0,0,0,1,0,0,0,14.129,15.32,13,0,0,0,0,0.2
308,4610,1,0,0,0,1,0,0,0,0,0,9.419,12.31,13,1,0,0,0,0.2
308,4610,0,0,0,0,0,0,0,0,0,0,9.419,10.55,13,0,0,0,0,0.2
308,4610,0,1,0,0,0,0,0,0,0,0,39.246,15.32,9,0,0,1,0,0.2
308,4611,0,1,0,0,0,0,0,0,0,0,9.419,8.54,15,0,0,0,1,0.2
308,4611,1,0,0,0,0,0,1,0,0,0,39.246,8.54,15,0,0,1,0,0.2
308,4611,0,0,0,0,0,0,0,1,0,1,20.408,8.54,15,0,1,0,0,0.2
308,4612,1,0,0,0,0,1,0,0,0,1,39.246,15.32,9,0,0,1,0,0.2
308,4612,0,0,0,1,0,0,0,0,0,0,14.129,8.54,9,0,1,0,0,0.2
308,4612,0,0,0,0,0,0,1,0,0,0,20.408,10.55,9,0,1,0,0,0.2
308,4613,0,0,1,0,0,0,0,0,0,0,39.246,12.31,11,0,1,0,0,0.2
308,4613,1,0,1,0,0,0,0,0,0,0,20.408,15.32,9,1,0,0,0,0.2
308,4613,0,0,0,1,0,0,0,0,1,0,20.408,10.55,9,1,0,0,0,0.2
308,4614,0,0,1,0,0,0,0,0,1,0,39.246,10.55,13,0,0,1,0,0.2
308,4614,1,0,0,0,0,0,1,0,0,0,14.129,12.31,9,0,0,0,0,0.2
308,4614,0,0,0,0,0,0,1,0,0,1,39.246,15.32,13,0,1,0,0,0.2
308,4615,0,0,0,0,0,0,0,1,0,0,9.419,12.31,11,0,0,0,0,0.2
308,4615,1,0,0,0,0,0,0,1,0,0,26.688,12.31,15,0,0,0,0,0.2
308,4615,0,0,1,0,0,0,0,0,1,0,26.688,12.31,15,0,0,0,0,0.2
308,4616,1,1,0,0,0,0,0,0,0,0,20.408,10.55,13,0,0,1,0,0.2
308,4616,0,0,0,0,0,0,0,1,0,1,9.419,12.31,9,1,0,0,0,0.2
308,4616,0,0,0,0,0,1,0,0,0,1,20.408,15.32,15,0,0,0,0,0.2
308,4617,0,1,0,0,0,0,0,0,0,0,26.688,12.31,13,0,1,0,0,0.2
308,4617,0,0,0,1,0,0,0,0,0,0,39.246,12.31,13,0,1,0,0,0.2
308,4617,1,0,0,0,0,1,0,0,0,1,39.246,10.55,13,1,0,0,0,0.2
308,4618,0,0,0,0,1,0,0,0,1,0,9.419,8.54,9,0,1,0,0,0.2
308,4618,0,0,0,1,0,0,0,0,0,0,9.419,8.54,13,0,1,0,0,0.2
308,4618,1,1,0,0,0,0,0,0,0,0,26.688,8.54,11,0,0,1,0,0.2
308,4619,0,0,0,0,0,0,0,0,0,0,26.688,10.55,15,0,1,0,0,0.2
308,4619,1,1,0,0,0,0,0,0,0,0,26.688,12.31,13,0,0,0,0,0.2
308,4619,0,0,0,0,0,0,0,1,0,1,20.408,10.55,9,0,1,0,0,0.2
308,4620,1,1,0,0,0,0,0,0,0,0,26.688,10.55,13,0,0,1,0,0.2
308,4620,0,0,1,0,0,0,0,0,1,0,14.129,8.54,15,0,1,0,0,0.2
308,4620,0,0,0,0,0,0,1,0,0,0,39.246,15.32,13,0,0,0,0,0.2
309,4621,0,0,0,1,0,0,0,0,1,0,9.419,12.31,11,0,1,0,0,0.2
309,4621,0,0,1,0,0,0,0,0,1,0,20.408,12.31,15,0,0,0,0,0.2
309,4621,1,0,0,0,1,0,0,0,1,0,26.688,12.31,9,0,1,0,0,0.2
309,4622,0,0,0,0,0,0,0,1,0,0,14.129,8.54,11,0,0,0,1,0.2
309,4622,1,0,0,1,0,0,0,0,1,0,9.419,10.55,13,0,0,0,0,0.2
309,4622,0,0,0,0,0,0,0,1,0,1,20.408,8.54,13,0,0,1,0,0.2
309,4623,0,1,0,0,0,0,0,0,0,0,14.129,15.32,13,0,0,0,1,0.2
309,4623,0,1,0,0,0,0,0,0,0,0,26.688,15.32,9,0,0,0,1,0.2
309,4623,1,0,0,0,0,1,0,0,0,0,9.419,12.31,11,0,0,1,0,0.2
309,4624,0,0,0,1,0,0,0,0,1,0,14.129,15.32,9,0,0,0,0,0.2
309,4624,0,0,0,0,0,0,1,0,0,1,9.419,15.32,15,0,0,0,0,0.2
309,4624,1,0,0,0,1,0,0,0,0,0,20.408,12.31,11,0,0,0,1,0.2
309,4625,0,1,0,0,0,0,0,0,0,0,26.688,8.54,13,0,0,0,1,0.2
309,4625,1,0,0,0,1,0,0,0,0,0,20.408,10.55,11,0,0,1,0,0.2
309,4625,0,0,0,0,0,0,0,1,0,1,20.408,12.31,11,0,0,1,0,0.2
309,4626,1,0,0,0,0,1,0,0,0,1,14.129,12.31,15,0,1,0,0,0.2
309,4626,0,0,0,0,0,0,0,1,0,0,26.688,12.31,13,0,0,0,1,0.2
309,4626,0,0,1,0,0,0,0,0,1,0,20.408,12.31,13,0,1,0,0,0.2
309,4627,1,0,0,1,0,0,0,0,1,0,14.129,10.55,9,0,0,0,0,0.2
309,4627,0,0,0,0,0,1,0,0,0,0,20.408,12.31,9,0,1,0,0,0.2
309,4627,0,0,0,0,0,1,0,0,0,1,14.129,12.31,11,1,0,0,0,0.2
309,4628,0,0,0,1,0,0,0,0,1,0,14.129,10.55,9,0,1,0,0,0.2
309,4628,1,0,0,0,1,0,0,0,1,0,9.419,15.32,9,1,0,0,0,0.2
309,4628,0,0,0,0,0,0,0,0,0,0,9.419,12.31,13,0,0,0,1,0.2
309,4629,0,0,0,1,0,0,0,0,0,0,9.419,15.32,11,0,0,0,0,0.2
309,4629,1,0,0,0,1,0,0,0,1,0,20.408,8.54,11,0,0,0,1,0.2
309,4629,0,0,0,1,0,0,0,0,1,0,20.408,12.31,9,0,0,1,0,0.2
309,4630,0,0,0,0,0,0,0,0,0,0,39.246,12.31,13,0,0,0,1,0.2
309,4630,1,0,0,0,0,0,1,0,0,1,26.688,12.31,9,1,0,0,0,0.2
309,4630,0,0,0,0,0,0,1,0,0,0,9.419,8.54,15,0,1,0,0,0.2
309,4631,0,0,1,0,0,0,0,0,1,0,20.408,15.32,13,1,0,0,0,0.2
309,4631,1,0,0,0,1,0,0,0,0,0,14.129,12.31,11,0,0,0,0,0.2
309,4631,0,0,0,0,0,0,0,0,0,0,9.419,12.31,11,0,1,0,0,0.2
309,4632,0,0,0,0,0,0,1,0,0,1,26.688,12.31,13,0,0,0,1,0.2
309,4632,1,0,0,0,0,0,0,1,0,1,26.688,10.55,11,0,0,0,1,0.2
309,4632,0,0,0,0,0,1,0,0,0,1,9.419,15.32,13,0,1,0,0,0.2
309,4633,1,1,0,0,0,0,0,0,0,0,14.129,10.55,15,1,0,0,0,0.2
309,4633,0,0,1,0,0,0,0,0,0,0,14.129,15.32,13,1,0,0,0,0.2
309,4633,0,1,0,0,0,0,0,0,0,0,39.246,15.32,15,0,0,0,0,0.2
309,4634,0,0,0,0,1,0,0,0,0,0,14.129,12.31,9,1,0,0,0,0.2
309,4634,1,1,0,0,0,0,0,0,0,0,14.129,10.55,11,0,0,0,1,0.2
309,4634,0,0,0,0,0,0,0,1,0,0,39.246,12.31,13,0,0,0,0,0.2
309,4635,0,0,0,1,0,0,0,0,0,0,26.688,10.55,15,1,0,0,0,0.2
309,4635,0,0,0,0,0,0,1,0,0,0,20.408,12.31,13,0,1,0,0,0.2
309,4635,1,0,0,0,1,0,0,0,0,0,20.408,10.55,15,0,1,0,0,0.2
310,4636,0,0,0,0,0,0,0,0,0,0,39.246,8.54,9,1,0,0,0,2.120076974
310,4636,1,0,0,1,0,0,0,0,0,0,14.129,12.31,9,0,0,0,1,2.120076974
310,4636,0,1,0,0,0,0,0,0,0,0,9.419,10.55,15,0,0,0,0,2.120076974
310,4637,0,0,0,0,0,1,0,0,0,1,9.419,12.31,13,0,1,0,0,2.120076974
310,4637,1,0,0,0,0,0,1,0,0,0,39.246,15.32,9,0,0,0,1,2.120076974
310,4637,0,0,0,1,0,0,0,0,1,0,26.688,10.55,13,0,0,1,0,2.120076974
310,4638,1,0,1,0,0,0,0,0,1,0,9.419,8.54,13,0,0,0,0,2.120076974
310,4638,0,0,0,0,0,0,0,0,0,0,39.246,10.55,15,0,0,0,1,2.120076974
310,4638,0,0,0,0,0,0,1,0,0,0,26.688,15.32,9,0,0,0,1,2.120076974
310,4639,1,0,0,0,0,0,1,0,0,1,14.129,15.32,13,0,0,1,0,2.120076974
310,4639,0,0,0,1,0,0,0,0,0,0,26.688,12.31,15,0,1,0,0,2.120076974
310,4639,0,0,0,0,0,1,0,0,0,1,14.129,8.54,9,1,0,0,0,2.120076974
310,4640,1,0,1,0,0,0,0,0,0,0,14.129,10.55,11,0,0,0,1,2.120076974
310,4640,0,1,0,0,0,0,0,0,0,0,39.246,8.54,13,1,0,0,0,2.120076974
310,4640,0,0,0,0,0,0,1,0,0,0,14.129,10.55,13,0,0,0,1,2.120076974
310,4641,0,0,0,0,1,0,0,0,1,0,9.419,10.55,11,0,0,0,1,2.120076974
310,4641,0,0,0,0,0,0,0,1,0,0,9.419,15.32,15,0,1,0,0,2.120076974
310,4641,1,1,0,0,0,0,0,0,0,0,9.419,12.31,9,0,0,0,0,2.120076974
310,4642,1,0,0,0,0,0,0,1,0,1,26.688,15.32,15,0,0,0,0,2.120076974
310,4642,0,0,0,1,0,0,0,0,0,0,26.688,15.32,13,0,1,0,0,2.120076974
310,4642,0,0,0,0,0,0,0,0,0,0,20.408,8.54,15,0,1,0,0,2.120076974
310,4643,1,0,1,0,0,0,0,0,1,0,20.408,8.54,15,1,0,0,0,2.120076974
310,4643,0,0,0,0,0,1,0,0,0,1,9.419,12.31,9,0,1,0,0,2.120076974
310,4643,0,0,0,0,1,0,0,0,0,0,39.246,15.32,9,0,1,0,0,2.120076974
310,4644,1,0,0,0,0,0,0,0,0,0,26.688,10.55,11,1,0,0,0,2.120076974
310,4644,0,0,1,0,0,0,0,0,0,0,9.419,10.55,13,0,0,0,1,2.120076974
310,4644,0,0,0,0,1,0,0,0,0,0,26.688,10.55,9,0,0,0,0,2.120076974
310,4645,1,0,0,0,0,0,1,0,0,1,39.246,12.31,13,0,0,0,1,2.120076974
310,4645,0,1,0,0,0,0,0,0,0,0,39.246,15.32,15,0,0,0,1,2.120076974
310,4645,0,0,0,0,0,0,1,0,0,0,39.246,12.31,13,0,0,0,1,2.120076974
310,4646,1,0,0,0,0,0,0,1,0,0,20.408,10.55,11,0,0,1,0,2.120076974
310,4646,0,1,0,0,0,0,0,0,0,0,14.129,8.54,13,1,0,0,0,2.120076974
310,4646,0,0,0,0,0,0,0,1,0,1,9.419,15.32,11,0,0,0,1,2.120076974
310,4647,1,0,1,0,0,0,0,0,0,0,26.688,8.54,15,0,0,0,0,2.120076974
310,4647,0,0,0,0,1,0,0,0,0,0,14.129,8.54,13,0,1,0,0,2.120076974
310,4647,0,0,0,1,0,0,0,0,1,0,39.246,15.32,9,1,0,0,0,2.120076974
310,4648,0,0,0,0,0,0,1,0,0,0,14.129,15.32,11,0,1,0,0,2.120076974
310,4648,1,0,0,1,0,0,0,0,1,0,20.408,15.32,9,1,0,0,0,2.120076974
310,4648,0,0,0,0,0,0,0,0,0,0,39.246,8.54,13,0,0,0,0,2.120076974
310,4649,0,0,0,0,0,0,1,0,0,1,39.246,12.31,11,0,0,0,0,2.120076974
310,4649,0,0,0,0,0,0,1,0,0,1,39.246,12.31,13,0,0,1,0,2.120076974
310,4649,1,0,1,0,0,0,0,0,1,0,14.129,15.32,13,0,0,1,0,2.120076974
310,4650,0,0,0,1,0,0,0,0,1,0,9.419,12.31,13,0,0,0,0,2.120076974
310,4650,0,0,0,0,0,0,1,0,0,0,39.246,10.55,15,0,0,0,0,2.120076974
310,4650,1,0,0,0,0,1,0,0,0,1,39.246,15.32,13,0,0,1,0,2.120076974
311,4651,0,0,0,0,1,0,0,0,0,0,14.129,10.55,15,1,0,0,0,0.2
311,4651,1,0,0,0,0,0,0,1,0,1,9.419,12.31,11,0,1,0,0,0.2
311,4651,0,0,0,0,0,0,0,1,0,0,9.419,8.54,13,1,0,0,0,0.2
311,4652,0,0,0,1,0,0,0,0,1,0,9.419,15.32,11,0,0,0,0,0.2
311,4652,1,0,0,0,0,0,1,0,0,1,20.408,8.54,9,0,0,0,1,0.2
311,4652,0,0,0,0,0,0,0,1,0,1,20.408,15.32,11,0,0,0,0,0.2
311,4653,0,0,0,0,0,0,1,0,0,1,20.408,15.32,15,0,0,1,0,0.2
311,4653,1,0,0,0,0,0,0,1,0,1,39.246,8.54,9,0,0,0,0,0.2
311,4653,0,0,0,1,0,0,0,0,0,0,9.419,10.55,15,0,0,1,0,0.2
311,4654,0,0,0,0,0,0,0,1,0,1,39.246,15.32,15,0,0,0,1,0.2
311,4654,1,0,0,0,0,1,0,0,0,1,26.688,12.31,13,0,0,0,1,0.2
311,4654,0,0,0,1,0,0,0,0,0,0,26.688,12.31,11,0,0,1,0,0.2
311,4655,0,0,0,0,0,1,0,0,0,0,14.129,10.55,11,0,0,0,0,0.2
311,4655,1,0,1,0,0,0,0,0,0,0,26.688,10.55,9,1,0,0,0,0.2
311,4655,0,1,0,0,0,0,0,0,0,0,26.688,10.55,15,0,0,0,0,0.2
311,4656,1,0,0,0,0,0,0,1,0,0,26.688,15.32,15,0,0,0,1,0.2
311,4656,0,0,0,0,0,0,0,1,0,1,26.688,8.54,15,0,0,0,0,0.2
311,4656,0,0,0,0,0,0,0,0,0,0,39.246,15.32,11,0,1,0,0,0.2
311,4657,0,0,0,1,0,0,0,0,0,0,20.408,15.32,15,1,0,0,0,0.2
311,4657,1,0,0,0,0,1,0,0,0,0,20.408,12.31,13,0,0,0,0,0.2
311,4657,0,0,0,0,0,0,0,0,0,0,9.419,12.31,11,0,0,0,0,0.2
311,4658,1,0,0,0,0,1,0,0,0,1,14.129,8.54,11,0,0,0,1,0.2
311,4658,0,0,0,0,0,0,0,1,0,0,20.408,15.32,13,0,0,0,0,0.2
311,4658,0,0,0,0,0,0,1,0,0,0,9.419,10.55,9,0,1,0,0,0.2
311,4659,0,0,0,0,1,0,0,0,1,0,9.419,8.54,15,0,0,0,0,0.2
311,4659,1,1,0,0,0,0,0,0,0,0,20.408,12.31,15,0,0,1,0,0.2
311,4659,0,1,0,0,0,0,0,0,0,0,14.129,8.54,15,0,1,0,0,0.2
311,4660,1,1,0,0,0,0,0,0,0,0,20.408,10.55,15,0,0,0,1,0.2
311,4660,0,0,0,0,0,0,0,1,0,1,20.408,15.32,13,0,0,0,1,0.2
311,4660,0,0,0,1,0,0,0,0,0,0,9.419,12.31,13,0,0,0,1,0.2
311,4661,1,0,0,0,0,0,1,0,0,0,20.408,10.55,15,0,0,1,0,0.2
311,4661,0,0,1,0,0,0,0,0,1,0,39.246,15.32,9,0,0,1,0,0.2
311,4661,0,0,0,0,0,0,0,1,0,0,9.419,12.31,13,0,0,0,1,0.2
311,4662,1,0,1,0,0,0,0,0,0,0,26.688,8.54,15,0,0,0,0,0.2
311,4662,0,0,0,0,1,0,0,0,0,0,20.408,10.55,15,0,0,0,0,0.2
311,4662,0,0,1,0,0,0,0,0,1,0,26.688,15.32,15,0,1,0,0,0.2
311,4663,1,1,0,0,0,0,0,0,0,0,9.419,8.54,9,0,0,1,0,0.2
311,4663,0,0,1,0,0,0,0,0,1,0,39.246,15.32,13,0,0,0,0,0.2
311,4663,0,0,0,0,0,0,0,0,0,0,14.129,12.31,9,0,1,0,0,0.2
311,4664,0,0,1,0,0,0,0,0,0,0,26.688,15.32,9,1,0,0,0,0.2
311,4664,1,0,0,0,0,0,0,1,0,0,9.419,15.32,11,0,0,0,1,0.2
311,4664,0,1,0,0,0,0,0,0,0,0,26.688,15.32,13,1,0,0,0,0.2
311,4665,0,0,1,0,0,0,0,0,0,0,9.419,15.32,11,0,0,0,0,0.2
311,4665,1,0,0,1,0,0,0,0,0,0,9.419,12.31,11,0,0,0,0,0.2
311,4665,0,0,1,0,0,0,0,0,0,0,26.688,15.32,11,0,0,0,0,0.2
312,4666,1,0,0,0,1,0,0,0,0,0,26.688,10.55,9,0,1,0,0,0.204092759
312,4666,0,0,0,1,0,0,0,0,0,0,14.129,8.54,13,1,0,0,0,0.204092759
312,4666,0,0,0,1,0,0,0,0,0,0,14.129,15.32,9,0,0,0,1,0.204092759
312,4667,0,0,0,1,0,0,0,0,1,0,26.688,12.31,9,1,0,0,0,0.204092759
312,4667,1,0,0,0,0,1,0,0,0,1,20.408,12.31,9,0,1,0,0,0.204092759
312,4667,0,0,0,0,0,0,0,1,0,0,14.129,10.55,15,0,1,0,0,0.204092759
312,4668,1,0,0,1,0,0,0,0,1,0,39.246,15.32,11,0,1,0,0,0.204092759
312,4668,0,0,0,1,0,0,0,0,1,0,39.246,12.31,15,0,0,0,0,0.204092759
312,4668,0,0,0,0,0,1,0,0,0,0,20.408,12.31,13,0,0,1,0,0.204092759
312,4669,1,0,0,0,0,0,0,0,0,0,39.246,10.55,11,1,0,0,0,0.204092759
312,4669,0,1,0,0,0,0,0,0,0,0,26.688,15.32,9,0,0,0,1,0.204092759
312,4669,0,0,0,0,0,1,0,0,0,1,39.246,8.54,15,1,0,0,0,0.204092759
312,4670,1,0,0,0,1,0,0,0,0,0,14.129,8.54,11,0,1,0,0,0.204092759
312,4670,0,0,0,1,0,0,0,0,1,0,14.129,8.54,15,0,0,1,0,0.204092759
312,4670,0,0,1,0,0,0,0,0,0,0,9.419,15.32,13,0,1,0,0,0.204092759
312,4671,1,0,0,1,0,0,0,0,0,0,26.688,10.55,9,0,1,0,0,0.204092759
312,4671,0,0,0,0,0,0,0,1,0,0,39.246,10.55,11,0,0,0,1,0.204092759
312,4671,0,0,0,1,0,0,0,0,0,0,26.688,12.31,11,0,1,0,0,0.204092759
312,4672,0,0,0,0,0,0,0,0,0,0,39.246,8.54,13,1,0,0,0,0.204092759
312,4672,0,0,0,0,0,0,0,0,0,0,39.246,15.32,11,1,0,0,0,0.204092759
312,4672,1,0,0,0,0,1,0,0,0,0,9.419,15.32,13,1,0,0,0,0.204092759
312,4673,1,0,0,0,0,0,0,0,0,0,20.408,10.55,13,0,0,1,0,0.204092759
312,4673,0,0,0,0,0,1,0,0,0,0,39.246,8.54,15,0,0,0,1,0.204092759
312,4673,0,0,0,0,0,0,0,1,0,0,26.688,12.31,13,1,0,0,0,0.204092759
312,4674,0,0,0,0,1,0,0,0,1,0,14.129,12.31,15,0,0,0,0,0.204092759
312,4674,1,0,0,0,0,0,0,0,0,0,39.246,8.54,11,0,0,1,0,0.204092759
312,4674,0,0,0,0,0,0,0,0,0,0,9.419,8.54,15,0,0,0,1,0.204092759
312,4675,0,0,0,0,1,0,0,0,0,0,14.129,8.54,13,0,0,0,1,0.204092759
312,4675,1,0,0,0,0,1,0,0,0,1,26.688,10.55,15,0,0,1,0,0.204092759
312,4675,0,0,0,0,0,0,1,0,0,0,20.408,15.32,11,0,0,0,0,0.204092759
312,4676,0,1,0,0,0,0,0,0,0,0,26.688,10.55,9,0,0,0,1,0.204092759
312,4676,1,0,0,1,0,0,0,0,0,0,9.419,12.31,9,0,0,0,1,0.204092759
312,4676,0,1,0,0,0,0,0,0,0,0,39.246,12.31,13,0,0,0,0,0.204092759
312,4677,0,0,0,0,1,0,0,0,0,0,9.419,15.32,9,0,0,0,1,0.204092759
312,4677,0,0,0,1,0,0,0,0,0,0,39.246,8.54,11,0,0,0,0,0.204092759
312,4677,1,0,0,0,0,0,0,0,0,0,14.129,15.32,13,0,1,0,0,0.204092759
312,4678,1,0,0,0,0,0,1,0,0,1,14.129,8.54,11,0,1,0,0,0.204092759
312,4678,0,0,0,0,0,0,1,0,0,0,9.419,10.55,9,0,0,0,1,0.204092759
312,4678,0,0,0,1,0,0,0,0,1,0,20.408,10.55,11,0,0,0,1,0.204092759
312,4679,1,1,0,0,0,0,0,0,0,0,14.129,8.54,15,1,0,0,0,0.204092759
312,4679,0,0,0,0,0,1,0,0,0,0,20.408,12.31,15,0,1,0,0,0.204092759
312,4679,0,0,0,0,0,0,1,0,0,1,26.688,10.55,13,0,0,0,0,0.204092759
312,4680,0,0,1,0,0,0,0,0,1,0,14.129,10.55,9,0,0,0,1,0.204092759
312,4680,1,0,0,0,0,0,1,0,0,0,39.246,10.55,13,0,0,0,1,0.204092759
312,4680,0,0,0,0,1,0,0,0,0,0,14.129,8.54,11,0,0,1,0,0.204092759
313,4681,0,0,0,0,1,0,0,0,1,0,14.129,10.55,15,0,0,0,1,0.2
313,4681,1,0,0,0,1,0,0,0,0,0,26.688,15.32,11,0,1,0,0,0.2
313,4681,0,0,0,0,1,0,0,0,0,0,20.408,12.31,13,0,0,1,0,0.2
313,4682,0,0,0,1,0,0,0,0,0,0,20.408,10.55,13,0,1,0,0,0.2
313,4682,0,0,1,0,0,0,0,0,1,0,39.246,15.32,13,0,0,0,1,0.2
313,4682,1,0,0,0,0,1,0,0,0,0,20.408,15.32,9,0,0,0,0,0.2
313,4683,0,0,0,0,0,0,1,0,0,0,14.129,8.54,11,0,1,0,0,0.2
313,4683,0,0,0,0,0,0,0,1,0,1,14.129,10.55,15,1,0,0,0,0.2
313,4683,1,0,1,0,0,0,0,0,0,0,14.129,10.55,11,0,0,0,0,0.2
313,4684,0,0,0,0,0,0,1,0,0,0,20.408,8.54,9,0,0,0,0,0.2
313,4684,1,0,1,0,0,0,0,0,0,0,14.129,8.54,9,0,0,0,1,0.2
313,4684,0,0,0,0,0,0,1,0,0,1,20.408,10.55,11,0,0,0,0,0.2
313,4685,0,0,0,0,0,0,0,1,0,0,20.408,8.54,13,0,0,0,1,0.2
313,4685,0,0,0,0,0,0,0,0,0,0,39.246,10.55,13,1,0,0,0,0.2
313,4685,1,0,0,1,0,0,0,0,1,0,20.408,12.31,9,0,0,0,1,0.2
313,4686,0,0,0,0,0,1,0,0,0,0,20.408,8.54,15,0,0,0,1,0.2
313,4686,1,0,0,0,0,0,0,0,0,0,20.408,15.32,9,0,1,0,0,0.2
313,4686,0,0,0,0,0,1,0,0,0,1,14.129,12.31,13,0,0,0,1,0.2
313,4687,0,0,0,0,0,0,0,0,0,0,9.419,12.31,9,0,0,1,0,0.2
313,4687,1,0,0,0,0,1,0,0,0,0,20.408,10.55,15,0,0,0,0,0.2
313,4687,0,0,0,0,1,0,0,0,1,0,9.419,12.31,15,0,0,0,1,0.2
313,4688,0,1,0,0,0,0,0,0,0,0,9.419,12.31,11,0,1,0,0,0.2
313,4688,0,0,0,0,0,0,1,0,0,0,14.129,12.31,11,0,1,0,0,0.2
313,4688,1,0,0,0,0,0,0,0,0,0,26.688,15.32,13,1,0,0,0,0.2
313,4689,0,0,0,0,0,0,0,0,0,0,20.408,8.54,11,0,0,0,1,0.2
313,4689,1,1,0,0,0,0,0,0,0,0,14.129,10.55,11,0,0,0,1,0.2
313,4689,0,1,0,0,0,0,0,0,0,0,9.419,15.32,9,0,0,1,0,0.2
313,4690,1,0,0,0,0,0,0,1,0,1,9.419,10.55,15,0,0,0,0,0.2
313,4690,0,0,0,0,1,0,0,0,1,0,9.419,15.32,11,0,0,0,1,0.2
